GlobalID,preaddrnum,addrnumsuf,addrnum,addrrange,roadpremod,roadpredir,roadpretype,roadpretypesep,roadname,roadtype,roadpostdir,roadpostmod,unitid,unittype,altunitid,altunittype,secondaltunitid,secondaltunittype,thirdaltunitid,thirdaltunittype,fourthaltunitid,fourthaltunittype,fullname,fulladdr,placename,country,stateabbreviation,municipality,postcomm,postal,esn,msag,usngcoord,parcelnum,addrclass,structure,pointtype,capturemeth,status,dateadded,comments,bldngid,nbrhdid,siteaddid,addressptid,rclnguid,discrpagid,created_user,created_date,last_edited_user,last_edited_date,ChangeType,ChangeNotes,County
{D5B092BA-AA98-4373-A7CD-6E15BDDAE8AD},,,5167,,,N,,,Highway A1A,,,,401,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 401,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67448 45742,141170900230008,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-27228,,SID-27228.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{AEA57E7A-3779-4D1D-A23A-2FD5E04398FC},,,5167,,,N,,,Highway A1A,,,,402,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 402,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67448 45734,141170900240005,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183747,,SID-183747.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{A22DB073-6D87-41CB-A776-902E559B0C2D},,,5167,,,N,,,Highway A1A,,,,407,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 407,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67450 45695,141170900290000,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183748,,SID-183748.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{F224D42F-9E2D-4FE2-BE96-7E5B1609C693},,,5167,,,N,,,Highway A1A,,,,403,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 403,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67448 45727,141170900250002,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183749,,SID-183749.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{341FB7E1-A630-477E-9AEA-25AA026A0763},,,5167,,,N,,,Highway A1A,,,,404,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 404,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67449 45720,141170900260009,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183750,,SID-183750.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{D60885E9-86B0-4C56-842C-B81A4AF355BB},,,5167,,,N,,,Highway A1A,,,,405,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 405,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67447 45711,141170900270006,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183751,,SID-183751.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{AB9D6A88-20E9-422D-A2DF-6C82949E32E1},,,5167,,,N,,,Highway A1A,,,,406,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 406,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67448 45702,141170900280003,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183752,,SID-183752.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{A1BC9A46-EB12-4D70-B74D-BAB4C229E06B},,,5167,,,N,,,Highway A1A,,,,408,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 408,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67449 45687,141170900300000,,Multi Family,Building,Plan or Drawing,Current,,,BID-40524,NID-1201,SID-183753,,SID-183753.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,BONDB,7/9/2024 16:47:00,Attribute Change,Added Building and Entrance IDs - BB 7/9/24; ,St. Lucie
{080F49E3-9AC6-4AB8-8990-04BBDAB47118},,,5167,,,N,,,Highway A1A,,,,501,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 501,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67446 45742,141170900310007,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183754,,SID-183754.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{AB154659-FCDB-4A94-9C73-CDAAF09543C6},,,5167,,,N,,,Highway A1A,,,,502,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 502,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67446 45734,141170900320004,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183755,,SID-183755.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{F516D6BD-B580-48D8-861A-19ADB899FD74},,,5167,,,N,,,Highway A1A,,,,507,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 507,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67448 45695,141170900370009,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183756,,SID-183756.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{C7FA981A-A8C7-423C-96DA-68FF52EE58EC},,,5167,,,N,,,Highway A1A,,,,503,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 503,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67446 45727,141170900330001,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183757,,SID-183757.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{302D38EE-0661-4B0E-A2E6-9A96D4C51836},,,5167,,,N,,,Highway A1A,,,,504,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 504,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67447 45720,141170900340008,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183758,,SID-183758.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{C22766AB-3E1E-41D6-9138-3D75C7DD9BDC},,,5167,,,N,,,Highway A1A,,,,505,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 505,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67446 45711,141170900350005,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183759,,SID-183759.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{4F473D91-48C6-4C0E-B501-97D37E2FD3D9},,,5167,,,N,,,Highway A1A,,,,506,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 506,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67447 45702,141170900360002,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183760,,SID-183760.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{1CA7613B-2552-45D6-B3D8-5E05DF803CD1},,,5167,,,N,,,Highway A1A,,,,508,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 508,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67447 45687,141170900380006,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183761,,SID-183761.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{FB58628B-2292-43AA-A2B8-0F0767E09AA6},,,5167,,,N,,,Highway A1A,,,,601,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 601,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67444 45742,141170900390003,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183762,,SID-183762.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{3F5E7D00-2914-4A53-8DE3-B5FDFC0A31D2},,,5167,,,N,,,Highway A1A,,,,602,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 602,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67445 45734,141170900400003,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183835,,SID-183835.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{2928EF09-D353-4520-A0AA-BC633A00BBFF},,,5167,,,N,,,Highway A1A,,,,607,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 607,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67446 45695,141170900450008,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183836,,SID-183836.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{DDE2ABBD-85AC-4191-B2F6-5FCAA1F33953},,,5167,,,N,,,Highway A1A,,,,603,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 603,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67444 45727,141170900410000,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183837,,SID-183837.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{E33BF549-0229-4D13-8292-87E1F038F703},,,5167,,,N,,,Highway A1A,,,,604,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 604,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67445 45720,141170900420007,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183838,,SID-183838.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{0752E3A6-E86A-41F4-858E-489E2A695FDA},,,5167,,,N,,,Highway A1A,,,,605,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 605,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67444 45711,141170900430004,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183839,,SID-183839.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{AA82FC05-1D4A-4662-AB56-3D74BE02237A},,,5167,,,N,,,Highway A1A,,,,606,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 606,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67445 45702,141170900440001,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183840,,SID-183840.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{3C103C3E-94DF-4AB8-8F59-8BAC7E69C3C1},,,5167,,,N,,,Highway A1A,,,,608,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 608,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67446 45687,141170900460005,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183841,,SID-183841.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{D97DF477-B2DF-4D49-9A6E-2CB46BB8AEB3},,,5167,,,N,,,Highway A1A,,,,701,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 701,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67443 45742,141170900470002,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183842,,SID-183842.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{DD9E51EC-FD2A-40D6-BE28-ED1E57B8E41D},,,5167,,,N,,,Highway A1A,,,,702,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 702,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67443 45734,141170900480009,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183843,,SID-183843.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{A72B0B6C-AD42-40A8-8C5C-546F5D1E7E9D},,,5167,,,N,,,Highway A1A,,,,707,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 707,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67444 45695,141170900530007,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183844,,SID-183844.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{C7F7A39D-175F-4F2C-940C-208CB20C45EF},,,5167,,,N,,,Highway A1A,,,,703,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 703,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67442 45727,141170900490006,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183845,,SID-183845.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{EAD3F1FB-0B04-46FB-AA0B-07120550ADF0},,,5167,,,N,,,Highway A1A,,,,704,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 704,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67443 45720,141170900500006,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183846,,SID-183846.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{5BF0DB1B-69A8-4315-AD34-28C7B6D8BDAF},,,5167,,,N,,,Highway A1A,,,,708,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 708,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67444 45687,141170900540004,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183849,,SID-183849.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{206F1D12-271A-480D-ADD8-75109A27C647},,,5167,,,N,,,Highway A1A,,,,801,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 801,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67441 45742,141170900550001,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183850,,SID-183850.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{3E9EF1C8-6754-4536-AF90-86CF22919311},,,5167,,,N,,,Highway A1A,,,,802,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 802,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67441 45734,141170900560008,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183851,,SID-183851.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{5389BFDF-43CF-4C89-BD82-06DF52715505},,,5167,,,N,,,Highway A1A,,,,803,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 803,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67440 45727,141170900570005,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183853,,SID-183853.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{7497CB23-FB4D-4935-8CD6-33BF2BF1B97B},,,5167,,,N,,,Highway A1A,,,,804,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 804,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67441 45720,141170900580002,,Multi Family,,Plan or Drawing,Current,,,BID-37277,NID-1201,SID-183854,,SID-183854.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{937B83CA-C68B-4905-82FC-E6DD4E3A729D},,,5167,,,N,,,Highway A1A,,,,1101,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 1101,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67435 45742,141170900750007,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183856,,SID-183856.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{ADDE2352-2DED-4324-A2E3-F1222A5FD835},,,5167,,,N,,,Highway A1A,,,,1102,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 1102,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67435 45734,141170900760004,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183857,,SID-183857.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{A10960DC-477A-407D-A3CC-AD19B4871488},,,5167,,,N,,,Highway A1A,,,,1103,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 1103,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67435 45727,141170900770001,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183859,,SID-183859.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{D077D54A-AE5F-442A-9BC8-5248F417A884},,,5167,,,N,,,Highway A1A,,,,1104,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 1104,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67436 45720,141170900780008,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183860,,SID-183860.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{F7631C7C-D194-4419-855C-785BBE03ECD6},,,5167,,,N,,,Highway A1A,,,,1105,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 1105,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67435 45711,141170900790005,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183861,,SID-183861.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{1EF44CD6-C253-4878-839C-0EBEE0363429},,,5167,,,N,,,Highway A1A,,,,1106,UNIT,,,,,,,,,N Highway A1A,5167 N Highway A1A UNIT 1106,Ocean Harbour Condo Bldg E,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67436 45702,141170900800005,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183862,,SID-183862.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{AFCAA733-84AB-4B72-9AA8-DE4755A3B804},,,5163,,,N,,,Highway A1A,,,,116,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 116,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67521 45818,141170800010005,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183864,,SID-183864.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{CF09874E-92A3-4942-839A-624A015CC04A},,,5163,,,N,,,Highway A1A,,,,117,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 117,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67521 45809,141170800020002,,Multi Family,,Plan or Drawing,Current,,,BID-35070,NID-1201,SID-183865,,SID-183865.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{37AE3095-CD75-4221-88C2-1E6125F08538},,,5163,,,N,,,Highway A1A,,,,120,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 120,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67521 45785,141170800040006,,Multi Family,,Plan or Drawing,Current,,,BID-35070,NID-1201,SID-183867,,SID-183867.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{3BDFDBA7-B300-4135-AB54-5F79BAE97284},,,5163,,,N,,,Highway A1A,,,,216,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 216,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67520 45818,141170800050003,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183868,,SID-183868.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{8A393B69-6024-4A97-8DA2-C939914AA7F8},,,5163,,,N,,,Highway A1A,,,,217,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 217,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67520 45809,141170800060000,,Multi Family,,Plan or Drawing,Current,,,BID-35070,NID-1201,SID-183869,,SID-183869.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{0732531C-EB53-4AE5-86C1-B2C9AC157973},,,5163,,,N,,,Highway A1A,,,,218,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 218,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67520 45802,141170800070007,,Multi Family,,Plan or Drawing,Current,,,BID-35070,NID-1201,SID-183870,,SID-183870.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{426CBC63-7051-430E-8111-D20AB48DC65D},,,5163,,,N,,,Highway A1A,,,,219,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 219,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67520 45795,141170800080004,,Multi Family,,Plan or Drawing,Current,,,BID-35070,NID-1201,SID-183871,,SID-183871.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{728F6215-6E51-49F1-B1AE-9A5C30C8F6B8},,,5163,,,N,,,Highway A1A,,,,220,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 220,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67520 45785,141170800090001,,Multi Family,,Plan or Drawing,Current,,,BID-35070,NID-1201,SID-183872,,SID-183872.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{E1112E1D-1BFF-40D2-8747-0D4DE9953712},,,5163,,,N,,,Highway A1A,,,,316,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 316,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67519 45818,141170800100001,,Multi Family,,Plan or Drawing,Current,,,,NID-1201,SID-183873,,SID-183873.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{2793F4CF-2367-41AC-829B-C08328D236A7},,,5163,,,N,,,Highway A1A,,,,517,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 517,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67517 45809,141170800210001,,Multi Family,,Plan or Drawing,Current,,,BID-35070,NID-1201,SID-183874,,SID-183874.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
{735B2F1F-38D9-42F7-9E5C-EC151945FC22},,,5163,,,N,,,Highway A1A,,,,518,UNIT,,,,,,,,,N Highway A1A,5163 N Highway A1A UNIT 518,Ocean Harbor Condo D,US,FL,St. Lucie County,Fort Pierce,34949,00311,FORT PIERCE,17R NL 67517 45802,141170800220008,,Multi Family,,Plan or Drawing,Current,,,BID-35070,NID-1201,SID-183875,,SID-183875.stlucieco.org,SLC911.stlucieco.org,SA,3/26/2024 11:28:30,SA,3/26/2024 11:28:30,,,St. Lucie
